"Name","Type","objectTypeName","inheritedObjectTypeName","ActiveDirectoryRight","AccessControl","IdentityReferenceName","OwnerName","DistinguishedName","Owner","ActiveDirectoryRights","InheritanceType","ObjectType","InheritedObjectType","ObjectFlags","AccessControlType","IdentityReference","IsInherited","InheritanceFlags","PropagationFlags"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","InheritOnly"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","None","None"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","InheritOnly"
"Default Domain Controllers Policy","GPO","All","All","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, Self, WriteProperty, GenericRead, WriteDacl, WriteOwner","None","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","None","None"
"Default Domain Controllers Policy","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={6AC1786C-016F-11D2-945F-00C04fB984F9},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"LAPS","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"LAPS","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"LAPS","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"LAPS","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"LAPS","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","None"
"LAPS","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","None"
"LAPS","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={F3768285-65F2-4483-9050-0ED8E69A2ECB},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"BitLocker","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"BitLocker","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"BitLocker","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"BitLocker","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"BitLocker","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","None"
"BitLocker","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","None"
"BitLocker","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={36DDC97F-78D7-4A68-8EE9-E101EF56B324},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"Windows Event Forwarding Server","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","None"
"Windows Event Forwarding Server","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={F5017D73-D6EA-464A-8F2E-8C5E5DCE8B6C},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"Custom Event Channel Permissions","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","All","All","GenericRead","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","NT AUTHORITY\SYSTEM","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\SYSTEM","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Domain Admins","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Domain Admins","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","sos\Enterprise Admins","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","sos\Enterprise Admins","False","ContainerInherit","None"
"Custom Event Channel Permissions","GPO","Apply-Group-Policy","All","ExtendedRight","Allow","NT AUTHORITY\Authenticated Users","sos\Domain Admins","CN={5621D5FA-603B-44BB-8719-FAA5F26E8CE3},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","ExtendedRight","All","edacfd8f-ffb3-11d1-b41d-00a0c968f939","00000000-0000-0000-0000-000000000000","ObjectAceTypePresent","Allow","NT AUTHORITY\Authenticated Users","False","ContainerInherit","None"
"Domain Controllers Enhanced Auditing Policy","GPO","All","All","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Allow","CREATOR OWNER","sos\Domain Admins","CN={80C12234-9939-4F9B-BB17-7D50FDA95D92},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","CreateChild, DeleteChild, Self, WriteProperty, DeleteTree, Delete, GenericRead, WriteDacl, WriteOwner","Descendents","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","CREATOR OWNER","False","ContainerInherit","InheritOnly"
"Domain Controllers Enhanced Auditing Policy","GPO","All","All","GenericRead","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","sos\Domain Admins","CN={80C12234-9939-4F9B-BB17-7D50FDA95D92},CN=Policies,CN=System,DC=sos,DC=labs","sos\Domain Admins","GenericRead","All","00000000-0000-0000-0000-000000000000","00000000-0000-0000-0000-000000000000","None","Allow","NT AUTHORITY\ENTERPRISE DOMAIN CONTROLLERS","False","ContainerInherit","None"
